Comment,Test,Validation,Training,Correct,AUC,MCC,F1,AVP,TPR,TNR,Prec,Rec,Confusion matrix,LR,Duration (s),Timestamp
0,AAs S:4 X:0_20,0,2,"[0, 1, 3, 4]",0.847,0.773,0.265,0.154,0.374,0.083,1.0,1.0,0.083,"[[240   0]
 [ 44   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",55,2019-05-10 15:56:25.825653
0,AAs S:4 X:0_20,0,3,"[0, 1, 2, 4]",0.652,0.64,0.059,0.258,0.364,0.364,0.709,0.2,0.364,"[[156  64]
 [ 28  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",74,2019-05-10 15:56:44.709922
0,AAs S:4 X:0_20,0,4,"[0, 1, 2, 3]",0.833,0.503,0.158,0.154,0.258,0.091,0.982,0.5,0.091,"[[216   4]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",92,2019-05-10 15:57:03.209431
0,AAs S:4 X:0_20,0,0,"[1, 2, 3, 4]",0.786,0.741,0.387,0.5,0.598,0.643,0.814,0.409,0.643,"[[228  52]
 [ 20  36]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",20,2019-05-10 15:57:28.717637
0,AAs S:4 X:0_20,0,1,"[0, 2, 3, 4]",0.734,0.745,0.004,0.162,0.371,0.154,0.85,0.17,0.154,"[[221  39]
 [ 44   8]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",37,2019-05-10 15:57:46.408347
0,AAs S:4 X:0_20,0,2,"[0, 1, 3, 4]",0.722,0.357,-0.158,0.0,0.128,0.0,0.867,0.0,0.0,"[[208  32]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",55,2019-05-10 15:58:04.178422
0,AAs S:4 X:0_20,0,3,"[0, 1, 2, 4]",0.742,0.469,0.166,0.32,0.202,0.364,0.818,0.286,0.364,"[[180  40]
 [ 28  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",73,2019-05-10 15:58:22.199234
0,AAs S:4 X:0_20,0,4,"[0, 1, 2, 3]",0.758,0.656,-0.022,0.111,0.248,0.091,0.891,0.143,0.091,"[[196  24]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",91,2019-05-10 15:58:39.871092
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.642,0.0,0.0,0.39,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",21,2019-05-10 18:54:59.605823
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.638,0.0,0.0,0.324,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",39,2019-05-10 18:55:17.606734
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.847,0.807,0.265,0.154,0.456,0.083,1.0,1.0,0.083,"[[240   0]
 [ 44   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",57,2019-05-10 18:55:35.688617
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.718,0.0,0.0,0.39,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",75,2019-05-10 18:55:53.649358
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.586,0.0,0.0,0.224,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",93,2019-05-10 18:56:11.495996
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.53,0.619,0.199,0.358,0.227,0.786,0.479,0.232,0.786,"[[134 146]
 [ 12  44]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",20,2019-05-10 18:56:36.613233
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.167,0.694,0.0,0.286,0.296,1.0,0.0,0.167,1.0,"[[  0 260]
 [  0  52]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",36,2019-05-10 18:56:52.901582
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.693,0.0,0.0,0.326,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",53,2019-05-10 18:57:10.114673
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.553,0.158,0.154,0.223,0.091,0.982,0.5,0.091,"[[216   4]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",69,2019-05-10 18:57:26.301893
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.426,0.158,0.154,0.233,0.091,0.982,0.5,0.091,"[[216   4]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",87,2019-05-10 18:57:43.906677
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.593,0.0,0.0,0.229,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 18:58:07.487712
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.792,0.717,0.267,0.393,0.339,0.404,0.869,0.382,0.404,"[[226  34]
 [ 31  21]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",35,2019-05-10 18:58:23.796031
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.633,0.0,0.0,0.321,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",52,2019-05-10 18:58:40.658139
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.613,0.0,0.0,0.33,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",68,2019-05-10 18:58:57.242529
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.803,0.572,0.057,0.133,0.268,0.091,0.945,0.25,0.091,"[[208  12]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",85,2019-05-10 18:59:14.023928
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.572,0.0,0.0,0.203,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 18:59:38.099566
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.5,0.0,0.0,0.167,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",35,2019-05-10 18:59:54.438890
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.822,0.0,0.0,0.362,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",51,2019-05-10 19:00:10.820456
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.638,0.0,0.0,0.252,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",68,2019-05-10 19:00:27.638624
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.639,0.0,0.0,0.252,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",85,2019-05-10 19:00:44.636306
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.429,0.0,0.0,0.212,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",20,2019-05-10 19:01:09.008060
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.584,0.0,0.0,0.291,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",36,2019-05-10 19:01:25.598312
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.822,0.0,0.0,0.437,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",53,2019-05-10 19:01:42.519075
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.525,0.0,0.0,0.209,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",70,2019-05-10 19:01:59.890589
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.818,0.589,-0.055,0.0,0.25,0.0,0.982,0.0,0.0,"[[216   4]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",88,2019-05-10 19:02:17.053403
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.655,0.0,0.0,0.276,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",20,2019-05-10 19:02:41.825241
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.837,0.761,0.221,0.239,0.463,0.154,0.973,0.533,0.154,"[[253   7]
 [ 44   8]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",37,2019-05-10 19:02:58.856173
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.699,0.0,0.0,0.421,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",53,2019-05-10 19:03:14.887400
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.556,0.0,0.0,0.204,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",69,2019-05-10 19:03:30.854890
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.167,0.517,0.0,0.286,0.171,1.0,0.0,0.167,1.0,"[[  0 220]
 [  0  44]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",84,2019-05-10 19:03:46.620880
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.402,0.616,0.139,0.323,0.218,0.857,0.311,0.199,0.857,"[[ 87 193]
 [  8  48]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:04:10.704304
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.295,0.603,0.03,0.286,0.208,0.846,0.185,0.172,0.846,"[[ 48 212]
 [  8  44]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",35,2019-05-10 19:04:26.547804
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.577,0.0,0.0,0.308,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",51,2019-05-10 19:04:42.656440
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.47,0.549,-0.054,0.222,0.262,0.455,0.473,0.147,0.455,"[[104 116]
 [ 24  20]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",67,2019-05-10 19:04:58.853302
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.641,0.0,0.0,0.369,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-10 19:05:15.133828
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.821,0.775,0.48,0.571,0.66,0.714,0.843,0.476,0.714,"[[236  44]
 [ 16  40]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:05:40.855145
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.643,0.0,0.0,0.296,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",36,2019-05-10 19:05:57.652218
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.785,0.27,0.333,0.376,0.25,0.95,0.5,0.25,"[[228  12]
 [ 36  12]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",53,2019-05-10 19:06:14.868991
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.773,0.549,0.151,0.286,0.21,0.273,0.873,0.3,0.273,"[[192  28]
 [ 32  12]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",71,2019-05-10 19:06:32.633520
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.479,0.0,0.0,0.208,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",89,2019-05-10 19:06:51.037060
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.821,0.681,-0.049,0.0,0.372,0.0,0.986,0.0,0.0,"[[276   4]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:07:17.066696
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.757,0.0,0.0,0.394,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",37,2019-05-10 19:07:34.395866
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.774,0.771,0.282,0.414,0.473,0.479,0.833,0.365,0.479,"[[200  40]
 [ 25  23]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",54,2019-05-10 19:07:51.948299
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.612,0.0,0.0,0.449,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",72,2019-05-10 19:08:09.706325
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.394,0.508,0.044,0.286,0.2,0.727,0.327,0.178,0.727,"[[ 72 148]
 [ 12  32]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",90,2019-05-10 19:08:27.710472
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.492,0.0,0.0,0.173,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",20,2019-05-10 19:08:54.612038
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.167,0.54,0.0,0.286,0.179,1.0,0.0,0.167,1.0,"[[  0 260]
 [  0  52]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",37,2019-05-10 19:09:11.152044
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.744,0.0,0.0,0.434,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",53,2019-05-10 19:09:27.841849
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.577,0.0,0.0,0.262,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",70,2019-05-10 19:09:44.522440
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.584,0.0,0.0,0.302,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",86,2019-05-10 19:10:00.715416
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.52,0.0,0.0,0.224,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",21,2019-05-10 19:10:28.759031
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.759,0.0,0.0,0.382,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",38,2019-05-10 19:10:46.463136
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.819,0.827,-0.053,0.0,0.433,0.0,0.983,0.0,0.0,"[[236   4]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",56,2019-05-10 19:11:04.042955
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.595,0.0,0.0,0.27,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",74,2019-05-10 19:11:22.582248
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.548,0.0,0.0,0.245,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",92,2019-05-10 19:11:40.162768
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.542,0.0,0.0,0.293,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",20,2019-05-10 19:12:07.563451
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.615,0.66,0.264,0.4,0.238,0.769,0.585,0.27,0.769,"[[152 108]
 [ 12  40]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",36,2019-05-10 19:12:24.156217
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.774,0.792,0.502,0.57,0.365,0.896,0.75,0.417,0.896,"[[180  60]
 [  5  43]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",53,2019-05-10 19:12:40.578176
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.58,0.0,0.0,0.209,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",69,2019-05-10 19:12:56.795766
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.603,0.0,0.0,0.235,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",85,2019-05-10 19:13:13.231202
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.179,0.636,-0.158,0.258,0.246,0.857,0.043,0.152,0.857,"[[ 12 268]
 [  8  48]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:13:38.493809
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.713,0.0,0.0,0.3,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",35,2019-05-10 19:13:54.646695
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.883,0.0,0.0,0.462,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",51,2019-05-10 19:14:10.792311
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.578,0.0,0.0,0.212,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",68,2019-05-10 19:14:26.955914
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.466,0.0,0.0,0.187,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",84,2019-05-10 19:14:43.219829
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.786,0.672,0.0,0.1,0.284,0.071,0.929,0.167,0.071,"[[260  20]
 [ 52   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:15:07.424474
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.644,0.0,0.0,0.366,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",35,2019-05-10 19:15:23.810202
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.562,0.814,0.321,0.417,0.417,0.938,0.488,0.268,0.938,"[[117 123]
 [  3  45]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",52,2019-05-10 19:15:40.397734
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.596,0.0,0.0,0.196,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",68,2019-05-10 19:15:57.143437
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.807,0.464,-0.074,0.0,0.181,0.0,0.968,0.0,0.0,"[[213   7]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",85,2019-05-10 19:16:13.553881
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.689,0.0,0.0,0.327,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:16:38.270864
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.719,0.0,0.0,0.39,0.0,1.0,,0.0,"[[260   0]
 [ 52   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",35,2019-05-10 19:16:54.014068
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.833,0.802,0.0,0.0,0.442,0.0,1.0,,0.0,"[[240   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",51,2019-05-10 19:17:09.909559
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.205,0.629,0.089,0.295,0.23,1.0,0.045,0.173,1.0,"[[ 10 210]
 [  0  44]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",67,2019-05-10 19:17:25.990418
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.561,0.0,0.0,0.22,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-10 19:17:42.005077
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.69,0.0,0.0,0.518,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:18:06.581722
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.744,0.57,0.077,0.231,0.307,0.231,0.846,0.231,0.231,"[[220  40]
 [ 40  12]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",35,2019-05-10 19:18:22.618771
0, S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.736,0.831,0.017,0.174,0.363,0.167,0.85,0.182,0.167,"[[204  36]
 [ 40   8]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",51,2019-05-10 19:18:38.626795
0, S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.833,0.403,0.0,0.0,0.14,0.0,1.0,,0.0,"[[220   0]
 [ 44   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",68,2019-05-10 19:18:55.205700
0, S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.833,0.565,0.158,0.154,0.221,0.091,0.982,0.5,0.091,"[[216   4]
 [ 40   4]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",83,2019-05-10 19:19:11.105170
0, S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.833,0.481,0.0,0.0,0.175,0.0,1.0,,0.0,"[[280   0]
 [ 56   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",19,2019-05-10 19:19:36.873685
0, S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.785,0.716,0.256,0.385,0.49,0.404,0.862,0.368,0.404,"[[224  36]
 [ 31  21]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",36,2019-05-10 19:19:53.581802
